year,condition,cylinders,fuel,miles,status,transmission,drive,type,color,manufacturer,price_cad
2017.0,good,8 ,gas,41335.0,clean,other,4wd,pickup,other,nissan,36706.4
2017.0,good,4 ,other,6008.0,clean,other,fwd,hatchback,unknown,toyota,33442.4
2004.0,unknown,6 ,gas,71796.0,clean,manual,rwd,convertible,unknown,bmw,27198.640000000003
2009.0,good,6 ,gas,140676.0,rebuilt,automatic,fwd,mini-van,white,honda,4760.0
2013.0,excellent,4 ,gas,148110.0,clean,automatic,fwd,SUV,unknown,ford,11900.0
2010.0,excellent,6 ,gas,168963.0,clean,automatic,fwd,SUV,white,dodge,6793.200000000001
2018.0,unknown,4 ,gas,83997.0,clean,automatic,fwd,sedan,silver,chevrolet,20393.2
2017.0,unknown,8 ,diesel,90434.0,clean,automatic,4wd,truck,unknown,ford,987.3600000000001
1971.0,salvage,4 ,gas,67329.0,clean,manual,rwd,convertible,other,MG,680.0
2020.0,unknown,6 ,gas,10.0,clean,automatic,4wd,truck,other,ford,68603.84000000001
2018.0,unknown,4 ,gas,10860.0,clean,automatic,rwd,truck,white,gmc,47598.64000000001
2015.0,unknown,4 ,other,127451.0,clean,automatic,4wd,pickup,white,ford,33997.28
2018.0,unknown,4 ,gas,35223.0,clean,automatic,4wd,SUV,other,audi,38018.8
2011.0,excellent,6 ,gas,152893.0,clean,automatic,fwd,SUV,black,chevrolet,11410.400000000001
2013.0,excellent,4 ,gas,85000.0,rebuilt,automatic,fwd,sedan,other,nissan,10186.400000000001
2004.0,good,8 ,hybrid,142000.0,clean,automatic,4wd,sedan,white,ford,13328.000000000002
2006.0,good,8 ,gas,147538.0,clean,automatic,4wd,SUV,white,ford,10880.0
2013.0,good,4 ,gas,179000.0,clean,automatic,fwd,sedan,other,hyundai,8158.64
2001.0,good,6 ,gas,252329.0,clean,automatic,rwd,truck,white,ford,6664.000000000001
2019.0,unknown,4 ,gas,25282.0,clean,automatic,4wd,SUV,black,ford,63918.64000000001
2006.0,good,4 ,diesel,100509.0,clean,automatic,rwd,truck,white,Freightliner,40786.4
2016.0,good,4 ,other,37166.0,clean,automatic,fwd,hatchback,other,ford,19594.88
2011.0,unknown,4 ,other,139353.0,clean,automatic,fwd,pickup,black,ford,27197.280000000002
2001.0,good,6 ,gas,170233.0,clean,automatic,fwd,mini-van,unknown,oldsmobile,2176.0
2013.0,unknown,4 ,gas,139762.0,clean,manual,4wd,pickup,unknown,toyota,31266.4
2019.0,good,8 ,gas,14222.0,clean,other,4wd,pickup,other,gmc,49762.4
2019.0,good,4 ,gas,10079.0,clean,other,4wd,pickup,other,chevrolet,57106.4
2009.0,good,6 ,gas,89000.0,clean,automatic,4wd,SUV,black,ford,10878.640000000001
2018.0,good,4 ,other,88920.0,clean,automatic,fwd,sedan,silver,hyundai,17915.280000000002
2016.0,like new,6 ,gas,100000.0,clean,automatic,rwd,van,white,ford,29648.000000000004
2012.0,unknown,4 ,gas,47377.0,clean,automatic,4wd,SUV,white,ford,27193.2
2017.0,good,8 ,gas,111142.0,clean,automatic,4wd,truck,white,ford,39372.0
2012.0,excellent,8 ,gas,132080.0,clean,automatic,rwd,van,white,ford,17673.2
2012.0,unknown,4 ,gas,74555.0,clean,automatic,fwd,SUV,silver,chevrolet,14824.000000000002
1998.0,unknown,8 ,gas,320220.0,clean,automatic,4wd,truck,unknown,chevrolet,167.28
2014.0,unknown,4 ,gas,25000.0,salvage,other,fwd,sedan,other,toyota,17544.0
2002.0,good,8 ,gas,143000.0,clean,automatic,rwd,truck,white,chevrolet,10878.640000000001
2018.0,good,4 ,other,12928.0,clean,other,fwd,hatchback,unknown,ford,33986.4
2017.0,good,6 ,gas,31496.0,clean,automatic,4wd,pickup,black,gmc,43506.4
1998.0,excellent,6 ,gas,227479.0,clean,automatic,4wd,SUV,other,ford,2169.2000000000003
2013.0,good,6 ,gas,44655.0,clean,automatic,fwd,van,other,toyota,28553.2
2015.0,excellent,4 ,gas,90437.0,clean,automatic,fwd,sedan,silver,ford,10193.2
2004.0,unknown,4 ,diesel,118250.0,clean,automatic,4wd,pickup,other,ford,29918.640000000003
2019.0,like new,4 ,gas,34825.0,clean,automatic,4wd,truck,black,gmc,57113.200000000004
2014.0,excellent,4 ,gas,89800.0,clean,automatic,fwd,sedan,other,chevrolet,10744.0
2011.0,excellent,4 ,gas,118000.0,clean,automatic,4wd,pickup,other,toyota,28553.2
2020.0,good,4 ,gas,307.0,clean,other,fwd,sedan,silver,honda,33986.4
2004.0,good,4 ,gas,180000.0,clean,manual,fwd,sedan,other,honda,6664.000000000001
2016.0,good,8 ,other,72410.0,clean,other,4wd,pickup,black,chevrolet,53026.4
2009.0,excellent,6 ,gas,154000.0,clean,automatic,rwd,SUV,silver,dodge,4760.0
2016.0,good,8 ,gas,22870.0,clean,other,4wd,pickup,black,toyota,51666.4
2019.0,unknown,8 ,other,23958.0,clean,automatic,4wd,pickup,white,chevrolet,91113.20000000001
2019.0,unknown,4 ,gas,21793.0,clean,automatic,fwd,SUV,unknown,cadillac,54397.280000000006
2008.0,good,5 ,gas,206889.0,clean,automatic,fwd,van,white,ford,7480.000000000001
2007.0,unknown,4 ,gas,191863.0,clean,automatic,fwd,van,white,ford,16184.000000000002
2013.0,excellent,4 ,gas,111005.0,clean,automatic,fwd,sedan,other,chevrolet,9513.2
2012.0,good,6 ,gas,67245.0,clean,other,4wd,pickup,silver,toyota,38066.4
2009.0,excellent,6 ,gas,137000.0,rebuilt,automatic,4wd,SUV,unknown,honda,12233.2
2009.0,excellent,4 ,gas,189008.0,clean,automatic,4wd,SUV,white,honda,7881.200000000001
2014.0,excellent,6 ,gas,82477.0,rebuilt,automatic,4wd,SUV,other,ford,22712.0
2010.0,good,6 ,gas,147000.0,clean,automatic,rwd,truck,other,nissan,16320.000000000002
2018.0,good,4 ,gas,15717.0,clean,other,fwd,sedan,white,hyundai,25282.4
1971.0,good,8 ,gas,30000.0,clean,automatic,rwd,pickup,other,dodge,17544.0
2001.0,unknown,4 ,gas,132455.0,clean,manual,4wd,pickup,white,toyota,25826.4
2009.0,excellent,6 ,gas,165000.0,clean,automatic,rwd,hatchback,silver,2009,12240.0
2015.0,unknown,6 ,gas,95733.0,clean,automatic,fwd,SUV,other,cadillac,21753.2
2010.0,new,4 ,gas,157000.0,clean,automatic,fwd,sedan,other,honda,7473.200000000001
2017.0,good,6 ,other,15443.0,clean,automatic,4wd,pickup,other,ford,50306.4
2019.0,like new,6 ,gas,8400.0,clean,automatic,rwd,truck,other,nissan,35224.0
2009.0,good,4 ,gas,123300.0,clean,automatic,fwd,sedan,other,kia,5433.200000000001
2007.0,like new,6 ,diesel,8447.0,clean,manual,rwd,truck,white,ford,53720.00000000001
2014.0,unknown,4 ,other,69652.0,clean,automatic,rwd,sedan,black,jaguar,38073.200000000004
2018.0,unknown,8 ,gas,49760.0,clean,automatic,4wd,truck,black,ford,67998.64
2005.0,unknown,4 ,gas,125237.0,clean,automatic,fwd,sedan,other,toyota,10873.2
1970.0,like new,8 ,gas,15000.0,clean,automatic,rwd,pickup,other,gmc,30600.000000000004
2017.0,unknown,4 ,gas,33907.0,clean,automatic,fwd,sedan,white,honda,23460.0
2019.0,unknown,4 ,gas,3916.0,clean,automatic,fwd,hatchback,silver,toyota,27064.000000000004
1995.0,good,8 ,gas,194000.0,clean,automatic,4wd,pickup,other,ford,2720.0
2013.0,good,4 ,other,20181.0,clean,other,fwd,hatchback,other,mini,23922.4
2015.0,unknown,8 ,gas,53600.0,clean,automatic,4wd,pickup,other,chevrolet,59838.64000000001
2012.0,unknown,4 ,gas,114199.0,clean,automatic,fwd,van,white,ford,23113.2
1954.0,fair,6 ,gas,45000.0,clean,manual,rwd,truck,unknown,chevrolet,4760.0
2017.0,excellent,4 ,gas,66500.0,clean,automatic,fwd,sedan,silver,hyundai,21760.0
2005.0,unknown,4 ,gas,198400.0,clean,automatic,fwd,SUV,black,ford,6732.000000000001
2011.0,excellent,4 ,gas,285756.0,clean,manual,fwd,sedan,other,chevrolet,6800.000000000001
2010.0,like new,4 ,gas,123102.0,clean,automatic,fwd,sedan,other,honda,9513.2
2016.0,unknown,6 ,gas,102089.0,clean,automatic,rwd,pickup,other,toyota,36706.4
2015.0,like new,8 ,gas,165000.0,clean,automatic,4wd,pickup,white,ford,47597.280000000006
2017.0,good,8 ,gas,59055.0,clean,automatic,4wd,pickup,silver,gmc,59823.68000000001
2004.0,excellent,8 ,diesel,125000.0,clean,manual,rwd,truck,white,ford,15640.000000000002
2018.0,good,4 ,other,39082.0,clean,other,fwd,sedan,other,honda,31266.4
2016.0,good,6 ,gas,17302.0,clean,other,4wd,pickup,other,chevrolet,40786.4
2019.0,good,4 ,other,20854.0,clean,other,fwd,sedan,silver,kia,24466.4
2017.0,excellent,4 ,gas,138366.0,clean,automatic,4wd,sedan,black,ford,16993.2
2014.0,unknown,4 ,gas,67160.0,clean,automatic,fwd,sedan,other,ford,12862.880000000001
2019.0,like new,4 ,gas,11000.0,clean,automatic,4wd,SUV,other,ford,47464.0
2002.0,good,4 ,gas,106000.0,clean,automatic,rwd,sedan,other,ford,1496.0
2017.0,unknown,4 ,gas,77823.0,clean,automatic,4wd,sedan,other,cadillac,28557.280000000002
2018.0,unknown,6 ,gas,32500.0,clean,automatic,4wd,pickup,other,toyota,47585.04
2006.0,good,8 ,gas,255000.0,clean,automatic,rwd,van,white,chevrolet,5712.0
2010.0,unknown,8 ,gas,124000.0,salvage,other,rwd,truck,white,ford,8022.64
2012.0,unknown,8 ,gas,51681.0,clean,other,4wd,truck,unknown,ford,40793.200000000004
2016.0,unknown,4 ,gas,59949.0,clean,automatic,4wd,sedan,other,cadillac,29614.000000000004
2011.0,good,6 ,gas,138870.0,clean,automatic,rwd,van,white,chevrolet,18360.0
2010.0,excellent,4 ,gas,81796.0,clean,automatic,fwd,SUV,unknown,nissan,6783.68
2013.0,like new,4 ,hybrid,26654.0,clean,automatic,fwd,hatchback,other,toyota,23113.2
2009.0,unknown,8 ,gas,250536.0,clean,automatic,rwd,truck,black,chevrolet,12233.2
2013.0,like new,6 ,gas,135912.0,clean,automatic,4wd,sedan,other,ford,12233.2
2013.0,good,4 ,other,20181.0,clean,other,fwd,hatchback,other,mini,23922.4
2019.0,excellent,8 ,gas,14000.0,clean,automatic,rwd,van,white,gmc,40664.0
2017.0,unknown,4 ,gas,40103.0,clean,automatic,fwd,hatchback,unknown,toyota,29917.280000000002
2013.0,unknown,8 ,gas,86246.0,clean,automatic,rwd,sedan,other,bmw,31273.2
2009.0,good,6 ,gas,131459.0,clean,automatic,fwd,sedan,other,chevrolet,8153.200000000001
2003.0,unknown,4 ,gas,187390.0,clean,automatic,fwd,SUV,other,ford,10812.0
2014.0,excellent,6 ,gas,59000.0,clean,automatic,4wd,SUV,other,toyota,29852.000000000004
1965.0,good,8 ,gas,10000.0,clean,automatic,rwd,truck,white,ford,5.44
1999.0,good,8 ,gas,120596.0,clean,automatic,rwd,van,black,ford,5433.200000000001
2012.0,like new,6 ,gas,144442.0,clean,automatic,fwd,mini-van,black,honda,14953.2
2019.0,good,6 ,gas,33013.0,clean,other,rwd,sedan,other,dodge,36706.4
2015.0,unknown,8 ,diesel,121033.0,clean,automatic,4wd,truck,unknown,ford,70718.64
2020.0,good,4 ,gas,1054.0,clean,other,fwd,hatchback,other,mini,45682.4
2014.0,excellent,4 ,gas,64525.0,rebuilt,automatic,4wd,SUV,silver,ford,12240.0
2018.0,good,6 ,gas,40176.0,clean,other,fwd,pickup,silver,nissan,36162.4
2015.0,excellent,4 ,gas,142028.0,clean,automatic,4wd,SUV,silver,chevrolet,17673.2
2016.0,excellent,4 ,gas,55000.0,clean,automatic,fwd,sedan,black,ford,12104.0
2001.0,fair,6 ,gas,250000.0,clean,manual,4wd,truck,other,nissan,680.0
2009.0,like new,4 ,gas,112065.0,clean,automatic,fwd,sedan,other,honda,13593.2
1999.0,good,6 ,gas,157000.0,clean,automatic,fwd,sedan,white,ford,2176.0
2012.0,unknown,4 ,gas,146148.0,clean,automatic,fwd,sedan,white,honda,12238.640000000001
2014.0,excellent,4 ,hybrid,164000.0,clean,automatic,fwd,sedan,white,ford,10873.2
2010.0,unknown,6 ,gas,135878.0,clean,automatic,4wd,truck,white,toyota,30593.2
2006.0,good,6 ,gas,72707.0,clean,automatic,fwd,sedan,white,chevrolet,9520.0
2013.0,excellent,4 ,hybrid,121350.0,clean,automatic,fwd,hatchback,other,toyota,13593.2
2007.0,unknown,8 ,gas,154426.0,clean,automatic,4wd,truck,other,chevrolet,10878.640000000001
2008.0,good,8 ,diesel,213000.0,clean,automatic,4wd,truck,other,ford,26180.000000000004
2017.0,excellent,4 ,gas,47242.0,clean,automatic,4wd,SUV,white,toyota,33998.64
2008.0,good,4 ,gas,161000.0,clean,automatic,fwd,sedan,unknown,honda,5780.0
2014.0,unknown,4 ,gas,131556.0,clean,automatic,4wd,pickup,black,ford,31273.2
2011.0,excellent,8 ,gas,158754.0,clean,automatic,rwd,truck,white,chevrolet,27193.2
2012.0,good,8 ,gas,168099.0,clean,automatic,4wd,truck,other,toyota,29852.000000000004
2017.0,excellent,8 ,gas,118124.0,clean,automatic,4wd,truck,unknown,gmc,46233.200000000004
2006.0,good,6 ,gas,215000.0,clean,automatic,rwd,sedan,other,cadillac,1360.0
2018.0,unknown,4 ,gas,9754.0,clean,automatic,4wd,convertible,white,bmw,54264.00000000001
2017.0,excellent,4 ,gas,84534.0,clean,automatic,fwd,sedan,silver,ford,16993.2
2015.0,good,4 ,other,30479.0,clean,automatic,fwd,sedan,black,kia,21746.4
2013.0,excellent,6 ,gas,182426.0,clean,automatic,4wd,SUV,silver,toyota,17678.640000000003
2017.0,good,6 ,gas,70760.0,clean,other,4wd,SUV,other,ford,40242.4
2006.0,excellent,4 ,gas,107200.0,clean,automatic,fwd,sedan,other,toyota,8092.000000000001
2017.0,good,4 ,gas,41745.0,clean,automatic,fwd,mini-van,silver,nissan,24267.84
2010.0,unknown,4 ,other,127627.0,clean,automatic,fwd,sedan,white,toyota,9518.640000000001
2019.0,like new,8 ,gas,36590.0,clean,automatic,4wd,truck,black,chevrolet,50303.68
2011.0,good,8 ,gas,201000.0,clean,automatic,rwd,van,white,chevrolet,23120.0
2012.0,unknown,4 ,gas,151250.0,clean,automatic,fwd,sedan,other,toyota,11827.92
2007.0,excellent,4 ,gas,113051.0,clean,automatic,fwd,mini-van,other,honda,10200.0
2016.0,unknown,8 ,diesel,235287.0,clean,automatic,4wd,pickup,silver,ford,43513.200000000004
2007.0,unknown,4 ,hybrid,122366.0,clean,automatic,fwd,sedan,white,honda,8838.640000000001
2010.0,good,4 ,gas,93004.0,clean,automatic,fwd,van,silver,chevrolet,8024.000000000001
2013.0,excellent,4 ,gas,70457.0,clean,automatic,fwd,sedan,other,hyundai,17561.68
2015.0,unknown,4 ,gas,70515.0,clean,automatic,4wd,truck,white,ford,57118.64000000001
2013.0,unknown,4 ,gas,52651.0,clean,manual,fwd,hatchback,other,ford,13572.800000000001
1996.0,good,8 ,diesel,229986.0,clean,automatic,rwd,van,white,ford,16320.000000000002
2009.0,excellent,4 ,gas,145987.0,clean,automatic,fwd,sedan,other,chevrolet,6392.000000000001
2012.0,excellent,4 ,gas,126704.0,clean,automatic,fwd,sedan,other,chevrolet,9513.2
2020.0,excellent,4 ,gas,21504.0,clean,automatic,rwd,SUV,other,ford,48409.200000000004
2007.0,good,8 ,gas,197000.0,clean,automatic,4wd,SUV,white,chevrolet,11560.0
2017.0,unknown,6 ,diesel,40136.0,clean,automatic,4wd,SUV,unknown,bmw,686.8000000000001
2011.0,excellent,8 ,diesel,70327.0,clean,automatic,4wd,pickup,black,chevrolet,63852.00000000001
2012.0,excellent,6 ,gas,154154.0,clean,automatic,4wd,pickup,black,gmc,12920.000000000002
2018.0,unknown,4 ,gas,44496.0,clean,automatic,fwd,sedan,unknown,nissan,19023.68
2020.0,unknown,6 ,gas,10987.0,clean,automatic,4wd,truck,other,ford,67993.20000000001
2000.0,good,6 ,gas,220000.0,clean,automatic,rwd,SUV,other,nissan,6103.68
2014.0,unknown,6 ,hybrid,102792.0,clean,automatic,rwd,sedan,white,bmw,20397.280000000002
2014.0,like new,8 ,gas,102875.0,clean,automatic,4wd,truck,silver,ford,40793.200000000004
2001.0,unknown,4 ,gas,87565.0,clean,manual,fwd,sedan,black,Plymouth,2992.0
2018.0,good,4 ,other,36549.0,clean,automatic,fwd,sedan,other,mazda,23723.84
2000.0,good,8 ,diesel,220000.0,rebuilt,manual,rwd,truck,white,ford,24480.0
2020.0,unknown,4 ,gas,18622.0,clean,automatic,4wd,SUV,other,ford,40798.64
2014.0,good,6 ,gas,54066.0,clean,other,4wd,pickup,black,honda,37522.4
2012.0,unknown,4 ,gas,149721.0,clean,automatic,fwd,pickup,white,gmc,14892.000000000002
2013.0,unknown,4 ,gas,147891.0,clean,automatic,fwd,SUV,other,mazda,13583.68
2000.0,good,4 ,gas,120432.0,clean,automatic,fwd,sedan,other,toyota,4352.0
2018.0,unknown,4 ,diesel,69080.0,clean,automatic,4wd,truck,other,chevrolet,52020.00000000001
2017.0,excellent,4 ,gas,86000.0,clean,automatic,fwd,sedan,other,nissan,14953.2
1987.0,excellent,8 ,gas,50202.0,clean,automatic,rwd,pickup,other,ford,16184.000000000002
2014.0,unknown,4 ,other,182448.0,clean,automatic,fwd,van,white,ford,23099.600000000002
2019.0,unknown,8 ,gas,32922.0,clean,automatic,4wd,SUV,white,Lamborghini,312120.0
2005.0,unknown,4 ,diesel,276619.0,clean,automatic,4wd,pickup,white,chevrolet,25837.280000000002
2015.0,unknown,4 ,gas,30993.0,clean,automatic,fwd,SUV,white,ford,24466.4
2003.0,like new,8 ,gas,191000.0,clean,automatic,4wd,SUV,white,ford,6793.200000000001
2011.0,good,8 ,gas,77450.0,clean,automatic,4wd,truck,white,toyota,34000.0
2000.0,unknown,4 ,gas,226435.0,clean,automatic,4wd,SUV,white,toyota,21753.2
2019.0,unknown,4 ,gas,27421.0,clean,automatic,4wd,SUV,white,hyundai,24337.2
2016.0,unknown,6 ,gas,68432.0,clean,automatic,fwd,SUV,black,dodge,19720.0
2014.0,excellent,6 ,gas,53700.0,lien,automatic,4wd,pickup,white,ford,48960.0
2014.0,unknown,8 ,diesel,234630.0,clean,automatic,4wd,pickup,black,ford,47593.200000000004
2008.0,excellent,4 ,gas,122760.0,clean,automatic,fwd,SUV,black,honda,11961.2
2001.0,fair,4 ,gas,150000.0,clean,automatic,fwd,mini-van,white,ford,4624.0
2010.0,good,4 ,gas,166354.0,clean,automatic,4wd,truck,other,ford,25833.2
2018.0,unknown,4 ,gas,34056.0,clean,automatic,fwd,sedan,other,nissan,25814.160000000003
2021.0,unknown,8 ,gas,5074.0,clean,automatic,4wd,truck,other,ford,81518.40000000001
2010.0,excellent,4 ,gas,121500.0,clean,automatic,fwd,SUV,white,hyundai,10601.2
2013.0,unknown,4 ,gas,79000.0,clean,automatic,fwd,hatchback,unknown,nissan,9241.2
2017.0,like new,6 ,gas,49076.0,clean,automatic,4wd,pickup,black,ford,59160.00000000001
2014.0,unknown,4 ,gas,76714.0,clean,automatic,fwd,sedan,black,toyota,14953.2
2010.0,excellent,4 ,gas,51041.0,clean,automatic,fwd,sedan,other,hyundai,10193.2
2000.0,fair,8 ,gas,94945.0,clean,automatic,4wd,pickup,other,gmc,7344.000000000001
2020.0,like new,8 ,gas,5622.0,clean,automatic,rwd,truck,white,chevrolet,51544.00000000001
2006.0,excellent,4 ,gas,195000.0,clean,automatic,fwd,sedan,silver,toyota,5433.200000000001
2016.0,like new,6 ,gas,89620.0,clean,automatic,fwd,sedan,other,chevrolet,19380.0
2019.0,good,6 ,gas,70640.0,clean,other,fwd,SUV,white,gmc,35346.4
2013.0,good,4 ,other,68089.0,clean,other,4wd,pickup,other,ford,42962.4
2012.0,excellent,4 ,gas,109546.0,clean,automatic,fwd,sedan,other,toyota,12172.0
2017.0,good,8 ,other,46377.0,clean,other,4wd,pickup,black,nissan,52482.4
2019.0,unknown,4 ,other,41789.0,clean,automatic,4wd,SUV,black,chevrolet,57650.4
2017.0,good,6 ,gas,154589.0,clean,automatic,rwd,van,white,ford,23734.72
2014.0,excellent,4 ,gas,121179.0,clean,automatic,fwd,hatchback,white,ford,8153.200000000001
2016.0,unknown,6 ,gas,121213.0,clean,automatic,fwd,SUV,other,chevrolet,21692.0
2010.0,good,4 ,gas,129225.0,clean,automatic,4wd,truck,black,chevrolet,27193.2
2010.0,unknown,4 ,gas,107619.0,clean,automatic,fwd,hatchback,unknown,honda,9513.2
2002.0,good,6 ,gas,157438.0,clean,automatic,4wd,SUV,silver,toyota,16313.2
2014.0,good,8 ,gas,90000.0,clean,automatic,4wd,sedan,silver,ford,9792.0
2007.0,good,8 ,gas,300000.0,clean,automatic,4wd,SUV,white,chevrolet,9513.2
1990.0,fair,8 ,gas,300.0,clean,manual,rwd,hatchback,other,ford,16320.000000000002
2008.0,good,8 ,gas,118078.0,clean,automatic,rwd,truck,white,ford,39426.4
2000.0,good,8 ,diesel,250000.0,clean,automatic,4wd,pickup,white,2000,10200.0
2011.0,unknown,8 ,gas,198199.0,clean,automatic,rwd,SUV,silver,gmc,19843.760000000002
2015.0,good,8 ,gas,33174.0,clean,other,rwd,sedan,black,dodge,38882.4
2013.0,excellent,6 ,gas,104000.0,clean,automatic,fwd,sedan,other,chevrolet,7752.000000000001
2020.0,like new,4 ,gas,12440.0,clean,automatic,4wd,SUV,other,honda,17272.0
2013.0,good,8 ,gas,70559.0,clean,other,4wd,pickup,black,gmc,33986.4
2020.0,good,4 ,other,6390.0,clean,other,rwd,sedan,black,Genesis,56562.4
2015.0,excellent,8 ,diesel,134000.0,clean,automatic,4wd,truck,white,ford,66504.0
2018.0,good,4 ,gas,49032.0,clean,automatic,fwd,sedan,unknown,nissan,17255.68
2005.0,unknown,4 ,gas,172619.0,clean,automatic,fwd,sedan,other,honda,4760.0
2008.0,like new,4 ,gas,206000.0,clean,automatic,fwd,sedan,other,honda,6528.000000000001
2006.0,unknown,4 ,gas,165500.0,clean,automatic,fwd,sedan,other,honda,9513.2
2017.0,good,6 ,gas,70760.0,clean,other,4wd,SUV,other,ford,40242.4
2016.0,excellent,4 ,hybrid,56960.0,clean,automatic,4wd,SUV,white,bmw,43513.200000000004
2009.0,good,4 ,hybrid,151000.0,clean,automatic,fwd,sedan,other,honda,5433.200000000001
2019.0,unknown,4 ,diesel,30986.0,clean,automatic,4wd,truck,white,ford,95198.64000000001
2006.0,excellent,8 ,gas,138456.0,clean,automatic,4wd,pickup,white,ford,10200.0
2014.0,unknown,4 ,gas,84868.0,clean,automatic,fwd,hatchback,white,ford,13572.800000000001
2017.0,unknown,6 ,gas,24557.0,clean,automatic,fwd,sedan,white,nissan,33857.200000000004
2012.0,excellent,4 ,gas,119885.0,clean,automatic,fwd,sedan,silver,honda,11818.400000000001
2013.0,unknown,6 ,gas,153874.0,clean,automatic,fwd,SUV,black,mazda,16318.640000000001
2013.0,excellent,4 ,gas,107168.0,clean,automatic,fwd,SUV,white,ford,16027.6
2018.0,good,4 ,gas,22075.0,clean,other,fwd,sedan,white,hyundai,25282.4
2006.0,unknown,8 ,gas,228085.0,clean,automatic,rwd,truck,silver,chevrolet,13598.640000000001
2018.0,unknown,8 ,gas,51835.0,clean,automatic,4wd,pickup,black,ford,67864.0
2014.0,excellent,8 ,other,86613.0,clean,automatic,4wd,pickup,other,chevrolet,39372.0
2012.0,good,8 ,gas,174354.0,clean,automatic,4wd,van,black,chevrolet,20383.68
2020.0,good,6 ,gas,9172.0,clean,other,4wd,pickup,black,ford,64722.4
2018.0,excellent,4 ,gas,42563.0,clean,automatic,4wd,SUV,unknown,honda,31962.72
2004.0,good,8 ,diesel,193000.0,salvage,automatic,4wd,SUV,other,ford,16184.000000000002
2015.0,excellent,6 ,gas,103000.0,clean,automatic,4wd,SUV,unknown,gmc,23106.4
2001.0,unknown,8 ,diesel,102731.0,clean,automatic,4wd,truck,unknown,ford,27198.640000000003
2017.0,unknown,6 ,gas,45470.0,clean,automatic,4wd,truck,unknown,ford,47593.200000000004
2012.0,good,8 ,gas,32086.0,clean,automatic,rwd,convertible,white,chevrolet,52482.4
2017.0,unknown,4 ,gas,37409.0,clean,automatic,fwd,sedan,white,honda,32078.320000000003
1980.0,good,8 ,gas,97000.0,clean,automatic,rwd,pickup,unknown,chevrolet,10200.0
2017.0,excellent,6 ,gas,96500.0,clean,automatic,fwd,SUV,white,honda,32640.000000000004
2008.0,good,6 ,gas,220000.0,clean,automatic,fwd,mini-van,other,toyota,5848.0
2008.0,good,4 ,gas,136223.0,clean,automatic,fwd,sedan,black,honda,10200.0
2005.0,excellent,4 ,gas,157355.0,clean,automatic,4wd,SUV,unknown,honda,9520.0
2014.0,excellent,4 ,gas,73000.0,rebuilt,automatic,fwd,sedan,silver,ford,7208.000000000001
2019.0,like new,6 ,gas,43200.0,clean,automatic,fwd,SUV,other,ford,43520.0
2010.0,good,4 ,hybrid,160436.0,clean,automatic,fwd,hatchback,other,honda,7072.000000000001
